game_id,first_td_real_timestamp
2022_15_NYG_WAS,2022-12-19T02:01:59Z
2022_15_PHI_CHI,2022-12-18T18:58:03.403Z
2022_15_PIT_CAR,2022-12-18T18:14:55Z
2022_15_SF_SEA,2022-12-16T01:41:06Z
2022_15_TEN_LAC,2022-12-18T21:40:41Z
2022_16_ATL_BAL,2022-12-24T19:05:19.570Z
2022_16_BUF_CHI,2022-12-24T18:09:31Z
2022_16_CIN_NE,2022-12-24T18:06:37Z
2022_16_DEN_LA,2022-12-25T21:51:14Z
2022_16_DET_CAR,2022-12-24T18:06:39Z
2022_16_GB_MIA,2022-12-25T18:19:55Z
2022_16_HOU_TEN,2022-12-24T19:15:18.280Z
2022_16_JAX_NYJ,2022-12-23T02:01:13.530Z
2022_16_LAC_IND,2022-12-27T02:05:28Z
2022_16_LV_PIT,2022-12-25T01:28:00Z
2022_16_NO_CLE,2022-12-24T18:42:43Z
2022_16_NYG_MIN,2022-12-24T18:31:56Z
2022_16_PHI_DAL,2022-12-24T21:35:40Z
2022_16_SEA_KC,2022-12-24T18:18:50Z
2022_16_TB_ARI,2022-12-26T03:55:50Z
2022_16_WAS_SF,2022-12-24T21:54:30Z
2022_17_ARI_ATL,2023-01-01T18:30:16Z
2022_17_CAR_TB,2023-01-01T18:07:34Z
2022_17_CHI_DET,2023-01-01T18:10:10Z
2022_17_CLE_WAS,2023-01-01T19:11:25Z
2022_17_DAL_TEN,2022-12-30T01:36:50Z
2022_17_DEN_KC,2023-01-01T18:12:08Z
2022_17_IND_NYG,2023-01-01T18:39:25Z
2022_17_JAX_HOU,2023-01-01T18:14:15Z
2022_17_LA_LAC,2023-01-01T21:56:26Z
2022_17_MIA_NE,2023-01-01T18:23:14Z
2022_17_MIN_GB,2023-01-01T21:38:31Z
2022_17_NO_PHI,2023-01-01T18:21:41Z
2022_17_NYJ_SEA,2023-01-01T21:07:52Z
2022_17_PIT_BAL,2023-01-02T02:34:46Z
2022_17_SF_LV,2023-01-01T21:09:45Z
2022_18_ARI_SF,2023-01-08T21:26:25Z
2022_18_BAL_CIN,2023-01-08T18:30:22Z
2022_18_CAR_NO,2023-01-08T18:08:15Z
2022_18_CLE_PIT,2023-01-08T18:59:20Z
2022_18_DAL_WAS,2023-01-08T21:31:27Z
2022_18_DET_GB,2023-01-09T03:17:02Z
2022_18_HOU_IND,2023-01-08T18:07:22Z
2022_18_KC_LV,2023-01-07T21:34:25Z
2022_18_LAC_DEN,2023-01-08T21:31:53Z
2022_18_LA_SEA,2023-01-08T22:40:30Z
2022_18_MIN_CHI,2023-01-08T18:09:12.167Z
2022_18_NE_BUF,2023-01-08T18:02:59Z
2022_18_NYG_PHI,2023-01-08T21:47:50Z
2022_18_TB_ATL,2023-01-08T18:09:59Z
2022_18_TEN_JAX,2023-01-08T02:00:09Z
2022_19_BAL_CIN,2023-01-16T01:46:04Z
2022_19_DAL_TB,2023-01-17T01:39:00Z
2022_19_LAC_JAX,2023-01-15T01:18:18Z
2022_19_MIA_BUF,2023-01-15T18:19:10Z
2022_19_NYG_MIN,2023-01-15T22:02:13Z
2022_19_SEA_SF,2023-01-14T21:53:27Z
2022_20_CIN_BUF,2023-01-22T20:06:18Z
2022_20_DAL_SF,2023-01-23T00:21:54Z
2022_20_JAX_KC,2023-01-21T21:44:51Z
2022_20_NYG_PHI,2023-01-22T01:21:20Z
2022_21_CIN_KC,2023-01-30T00:40:24.990Z
2022_21_SF_PHI,2023-01-29T20:15:57Z
2022_22_KC_PHI,2023-02-12T23:52:01Z
2023_01_ARI_WAS,2023-09-10T17:29:39.347Z
2023_01_BUF_NYJ,2023-09-12T01:08:16.287Z
2023_01_CAR_ATL,2023-09-10T17:31:20.587Z
2023_01_CIN_CLE,2023-09-10T18:32:31.263Z
2023_01_DAL_NYG,2023-09-11T00:33:17.310Z
2023_01_DET_KC,2023-09-08T00:41:55.857Z
2023_01_GB_CHI,2023-09-10T20:47:03.543Z
2023_01_HOU_BAL,2023-09-10T17:33:56.987Z
2023_01_JAX_IND,2023-09-10T17:21:40.553Z
2023_01_LA_SEA,2023-09-10T20:53:03.833Z
2023_01_LV_DEN,2023-09-10T20:36:00.420Z
2023_01_MIA_LAC,2023-09-10T20:41:09.033Z
2023_01_PHI_NE,2023-09-10T20:43:39.153Z
2023_01_SF_PIT,2023-09-10T17:09:59.763Z
2023_01_TB_MIN,2023-09-10T17:54:58.763Z
2023_01_TEN_NO,2023-09-10T19:27:43.680Z
2023_02_BAL_CIN,2023-09-17T17:11:55.440Z
2023_02_CHI_TB,2023-09-17T17:18:22.620Z
2023_02_CLE_PIT,2023-09-19T00:16:25Z
2023_02_GB_ATL,2023-09-17T17:48:38.330Z
2023_02_IND_HOU,2023-09-17T17:08:53Z
2023_02_KC_JAX,2023-09-17T18:23:08.503Z
2023_02_LAC_TEN,2023-09-17T17:53:40.357Z
2023_02_LV_BUF,2023-09-17T17:06:05.547Z
2023_02_MIA_NE,2023-09-18T01:02:35Z
2023_02_MIN_PHI,2023-09-15T00:58:08.897Z
2023_02_NO_CAR,2023-09-19T01:26:48.167Z
2023_02_NYG_ARI,2023-09-17T20:24:59.977Z
2023_02_NYJ_DAL,2023-09-17T20:32:16.327Z
2023_02_SEA_DET,2023-09-17T17:14:43.557Z
2023_02_SF_LA,2023-09-17T20:18:33.527Z
2023_02_WAS_DEN,2023-09-17T20:39:59.207Z
2023_03_ATL_DET,2023-09-24T17:48:32.987Z
2023_03_BUF_WAS,2023-09-24T17:34:01.640Z
2023_03_CAR_SEA,2023-09-24T21:19:17.317Z
2023_03_CHI_KC,2023-09-24T20:46:09.170Z
2023_03_DAL_ARI,2023-09-24T20:44:16.913Z
2023_03_DEN_MIA,2023-09-24T17:05:05.747Z
2023_03_HOU_JAX,2023-09-24T17:16:30.530Z
2023_03_IND_BAL,2023-09-24T17:15:19.250Z
2023_03_LAC_MIN,2023-09-24T17:21:38.880Z
2023_03_LA_CIN,2023-09-26T02:18:30.877Z
2023_03_NE_NYJ,2023-09-24T17:49:05.337Z
2023_03_NO_GB,2023-09-24T17:17:39.067Z
2023_03_NYG_SF,2023-09-22T01:02:56.107Z
2023_03_PHI_TB,2023-09-26T00:16:32.700Z
2023_03_PIT_LV,2023-09-25T00:45:13.067Z
2023_03_TEN_CLE,2023-09-24T17:48:44.260Z
2023_04_ARI_SF,2023-10-01T20:35:29.800Z
2023_04_ATL_JAX,2023-10-01T13:54:23.517Z
2023_04_BAL_CLE,2023-10-01T17:24:37.597Z
2023_04_CIN_TEN,2023-10-01T18:00:21Z
2023_04_DEN_CHI,2023-10-01T17:17:06.017Z
2023_04_DET_GB,2023-09-29T00:27:55.077Z
2023_04_KC_NYJ,2023-10-02T00:38:41Z
2023_04_LA_IND,2023-10-01T17:08:30.823Z
2023_04_LV_LAC,2023-10-01T20:12:58.917Z
2023_04_MIA_BUF,2023-10-01T17:08:06.507Z
2023_04_MIN_CAR,2023-10-01T17:10:25.650Z
2023_04_NE_DAL,2023-10-01T20:52:24.127Z
2023_04_PIT_HOU,2023-10-01T17:19:30.180Z
2023_04_SEA_NYG,2023-10-03T00:55:32.073Z
2023_04_TB_NO,2023-10-01T17:58:24.743Z
2023_04_WAS_PHI,2023-10-01T17:13:35.123Z
2023_05_BAL_PIT,2023-10-08T17:21:55.200Z
2023_05_CAR_DET,2023-10-08T17:17:37.023Z
2023_05_CHI_WAS,2023-10-06T00:22:36.213Z
2023_05_CIN_ARI,2023-10-08T20:15:45.967Z
2023_05_DAL_SF,2023-10-09T00:28:53.610Z
2023_05_GB_LV,2023-10-10T01:08:22.427Z
2023_05_HOU_ATL,2023-10-08T17:17:05.597Z
2023_05_JAX_BUF,2023-10-08T13:54:39.957Z
2023_05_KC_MIN,2023-10-08T20:32:38.517Z
2023_05_NO_NE,2023-10-08T17:25:56Z
2023_05_NYG_MIA,2023-10-08T17:14:37.527Z
2023_05_NYJ_DEN,2023-10-08T20:42:45.663Z
2023_05_PHI_LA,2023-10-08T20:13:08.787Z
2023_05_TEN_IND,2023-10-08T17:29:05.970Z
2023_06_ARI_LA,2023-10-15T22:13:26.627Z
2023_06_BAL_TEN,2023-10-15T14:34:49.057Z
2023_06_CAR_MIA,2023-10-15T17:15:44.740Z
2023_06_DAL_LAC,2023-10-17T00:24:06.077Z
2023_06_DEN_KC,2023-10-13T01:15:41.443Z
2023_06_DET_TB,2023-10-15T21:31:43.633Z
2023_06_IND_JAX,2023-10-15T17:29:00.787Z
2023_06_MIN_CHI,2023-10-15T18:25:31.477Z
2023_06_NE_LV,2023-10-15T20:48:35.757Z
2023_06_NO_HOU,2023-10-15T17:25:56.180Z
2023_06_NYG_BUF,2023-10-16T02:43:21.147Z
2023_06_PHI_NYJ,2023-10-15T20:50:37.923Z
2023_06_SEA_CIN,2023-10-15T17:11:09.803Z
2023_06_SF_CLE,2023-10-15T17:08:11.610Z
2023_06_WAS_ATL,2023-10-15T17:24:07.593Z
2023_07_ARI_SEA,2023-10-22T20:29:09.737Z
2023_07_ATL_TB,2023-10-22T17:17:34.907Z
2023_07_BUF_NE,2023-10-22T17:19:38.037Z
2023_07_CLE_IND,2023-10-22T17:04:41.760Z
2023_07_DET_BAL,2023-10-22T17:08:00.237Z
2023_07_GB_DEN,2023-10-22T22:21:55.380Z
2023_07_JAX_NO,2023-10-20T00:22:55.127Z
2023_07_LAC_KC,2023-10-22T20:55:00.717Z
2023_07_LV_CHI,2023-10-22T17:21:33.597Z
2023_07_MIA_PHI,2023-10-23T01:05:32.787Z
2023_07_PIT_LA,2023-10-22T21:23:15.057Z
2023_07_SF_MIN,2023-10-24T00:32:25.893Z
2023_07_WAS_NYG,2023-10-22T17:43:47.080Z
2023_08_ATL_TEN,2023-10-29T17:30:08.190Z
2023_08_BAL_ARI,2023-10-29T20:37:27Z
2023_08_CHI_LAC,2023-10-30T00:35:10.553Z
2023_08_CIN_SF,2023-10-29T20:36:47.913Z
2023_08_CLE_SEA,2023-10-29T20:15:34.323Z
2023_08_HOU_CAR,2023-10-29T17:40:25.687Z
2023_08_JAX_PIT,2023-10-29T19:16:13.447Z
2023_08_KC_DEN,2023-10-29T20:34:53.797Z
2023_08_LA_DAL,2023-10-29T17:09:17Z
2023_08_LV_DET,2023-10-31T01:20:31.063Z
2023_08_MIN_GB,2023-10-29T17:36:26.370Z
2023_08_NE_MIA,2023-10-29T17:23:31.497Z
2023_08_NO_IND,2023-10-29T17:17:46.253Z
2023_08_NYJ_NYG,2023-10-29T17:41:42Z
2023_08_PHI_WAS,2023-10-29T17:19:11.143Z
2023_08_TB_BUF,2023-10-27T00:58:19.750Z
2023_09_ARI_CLE,2023-11-05T18:55:11.573Z
2023_09_BUF_CIN,2023-11-06T01:29:12.780Z
2023_09_CHI_NO,2023-11-05T18:09:40.407Z
2023_09_DAL_PHI,2023-11-05T21:38:07.137Z
2023_09_IND_CAR,2023-11-05T21:57:45.303Z
2023_09_LAC_NYJ,2023-11-07T01:21:15Z
2023_09_LA_GB,2023-11-05T18:34:50.007Z
2023_09_MIA_KC,2023-11-05T14:40:01.917Z
2023_09_MIN_ATL,2023-11-05T19:22:48.987Z
2023_09_NYG_LV,2023-11-05T21:34:05.453Z
2023_09_SEA_BAL,2023-11-05T18:40:46.027Z
2023_09_TB_HOU,2023-11-05T18:16:58.633Z
2023_09_TEN_PIT,2023-11-03T00:24:11.323Z
2023_09_WAS_NE,2023-11-05T18:39:08Z
2023_10_ATL_ARI,2023-11-12T21:41:14.457Z
2023_10_CAR_CHI,2023-11-10T01:34:57.387Z
2023_10_CLE_BAL,2023-11-12T18:04:04.587Z
2023_10_DEN_BUF,2023-11-14T02:14:07.180Z
2023_10_DET_LAC,2023-11-12T21:29:39.040Z
2023_10_GB_PIT,2023-11-12T18:09:11.973Z
2023_10_HOU_CIN,2023-11-12T18:09:57.790Z
2023_10_IND_NE,2023-11-12T14:56:07.937Z
2023_10_NO_MIN,2023-11-12T18:48:25.217Z
2023_10_NYG_DAL,2023-11-12T21:57:52.620Z
2023_10_NYJ_LV,2023-11-13T03:44:31.537Z
2023_10_SF_JAX,2023-11-12T18:08:06.987Z
2023_10_TEN_TB,2023-11-12T18:57:10.820Z
2023_10_WAS_SEA,2023-11-12T21:28:47.357Z
2023_11_ARI_HOU,2023-11-19T18:05:22.357Z
2023_11_CHI_DET,2023-11-19T18:11:32.417Z
2023_11_CIN_BAL,2023-11-17T01:24:37.467Z
2023_11_DAL_CAR,2023-11-19T18:21:02.617Z
2023_11_LAC_GB,2023-11-19T18:42:01Z
2023_11_LV_MIA,2023-11-19T18:32:59.610Z
2023_11_MIN_DEN,2023-11-20T01:55:17.527Z
2023_11_NYG_WAS,2023-11-19T18:27:32.963Z
2023_11_NYJ_BUF,2023-11-19T22:37:31.023Z
2023_11_PHI_KC,2023-11-21T01:31:40.613Z
2023_11_PIT_CLE,2023-11-19T18:21:32.440Z
2023_11_SEA_LA,2023-11-19T21:41:13.070Z
2023_11_TB_SF,2023-11-19T21:30:04.947Z
2023_11_TEN_JAX,2023-11-19T18:24:49.873Z
2023_12_BAL_LAC,2023-11-27T02:03:15.430Z
2023_12_BUF_PHI,2023-11-26T21:56:02.517Z
2023_12_CAR_TEN,2023-11-26T18:28:31.117Z
2023_12_CHI_MIN,2023-11-28T03:42:30.957Z
2023_12_CLE_DEN,2023-11-26T21:16:25.277Z
2023_12_GB_DET,2023-11-23T17:39:03.673Z
2023_12_JAX_HOU,2023-11-26T18:47:53.997Z
2023_12_KC_LV,2023-11-26T21:31:55.460Z
2023_12_LA_ARI,2023-11-26T21:10:47.370Z
2023_12_MIA_NYJ,2023-11-24T20:52:56.167Z
2023_12_NE_NYG,2023-11-26T19:13:53.960Z
2023_12_NO_ATL,2023-11-26T18:32:21.077Z
2023_12_PIT_CIN,2023-11-26T18:47:41Z
2023_12_SF_SEA,2023-11-24T01:29:14.453Z
2023_12_TB_IND,2023-11-26T18:37:47.333Z
2023_12_WAS_DAL,2023-11-23T22:08:41.393Z
2023_13_ARI_PIT,2023-12-03T19:29:24.070Z
2023_13_ATL_NYJ,2023-12-03T18:56:59.693Z
2023_13_CAR_TB,2023-12-03T21:26:56.067Z
2023_13_CIN_JAX,2023-12-05T01:31:09.600Z
2023_13_CLE_LA,2023-12-03T21:31:11.497Z
2023_13_DEN_HOU,2023-12-03T18:33:28.877Z
2023_13_DET_NO,2023-12-03T18:09:30Z
2023_13_IND_TEN,2023-12-03T18:05:16.787Z
2023_13_KC_GB,2023-12-04T01:38:22.147Z
2023_13_MIA_WAS,2023-12-03T18:16:46Z
2023_13_SEA_DAL,2023-12-01T01:30:12.673Z
2023_13_SF_PHI,2023-12-03T22:17:36.617Z
2023_14_BUF_KC,2023-12-10T21:43:12.023Z
2023_14_CAR_NO,2023-12-10T18:40:45.490Z
2023_14_DEN_LAC,2023-12-10T21:46:22.947Z
2023_14_DET_CHI,2023-12-10T18:08:47.067Z
2023_14_GB_NYG,2023-12-12T01:50:28.370Z
2023_14_HOU_NYJ,2023-12-10T19:39:50.687Z
2023_14_IND_CIN,2023-12-10T18:18:46.197Z
2023_14_JAX_CLE,2023-12-10T18:06:31Z
2023_14_LA_BAL,2023-12-10T18:35:39.427Z
2023_14_NE_PIT,2023-12-08T01:21:43.957Z
2023_14_PHI_DAL,2023-12-11T01:28:34.223Z
2023_14_SEA_SF,2023-12-10T21:07:14.543Z
2023_14_TB_ATL,2023-12-10T18:34:33.620Z
2023_14_TEN_MIA,2023-12-12T01:35:08.593Z
2023_15_ATL_CAR,2023-12-17T19:04:05.977Z
2023_15_BAL_JAX,2023-12-18T02:34:23.967Z
2023_15_CHI_CLE,2023-12-17T18:58:25.497Z
2023_15_DAL_BUF,2023-12-17T21:35:43Z
2023_15_DEN_DET,2023-12-17T01:58:07.297Z
2023_15_HOU_TEN,2023-12-17T18:17:25.590Z
2023_15_KC_NE,2023-12-17T18:28:55.460Z
2023_15_LAC_LV,2023-12-15T01:28:21.727Z
2023_15_MIN_CIN,2023-12-16T18:24:36.657Z
2023_15_NYG_NO,2023-12-17T18:30:59.893Z
2023_15_NYJ_MIA,2023-12-17T18:18:10.177Z
2023_15_PHI_SEA,2023-12-19T01:26:15.003Z
2023_15_PIT_IND,2023-12-16T21:54:11.997Z
2023_15_SF_ARI,2023-12-17T21:12:02.403Z
2023_15_TB_GB,2023-12-17T18:25:35.250Z
2023_15_WAS_LA,2023-12-17T21:56:20.310Z
2023_16_ARI_CHI,2023-12-24T21:43:55.207Z
2023_16_BAL_SF,2023-12-26T02:08:34Z
2023_16_BUF_LAC,2023-12-24T01:41:52.187Z
2023_16_CIN_PIT,2023-12-23T21:41:04.750Z
2023_16_CLE_HOU,2023-12-24T18:06:40.767Z
2023_16_DAL_MIA,2023-12-24T21:53:26.957Z
2023_16_DET_MIN,2023-12-24T18:13:31.123Z
2023_16_GB_CAR,2023-12-24T18:19:13.540Z
2023_16_IND_ATL,2023-12-24T18:10:48.347Z
2023_16_JAX_TB,2023-12-24T21:35:16.613Z
2023_16_LV_KC,2023-12-25T18:54:21.280Z
2023_16_NE_DEN,2023-12-25T01:39:04.980Z
2023_16_NO_LA,2023-12-22T01:35:37.217Z
2023_16_NYG_PHI,2023-12-25T21:41:25.183Z
2023_16_SEA_TEN,2023-12-24T18:42:41.807Z
2023_16_WAS_NYJ,2023-12-24T18:16:06.857Z
2023_17_ARI_PHI,2023-12-31T18:24:36.113Z
2023_17_ATL_CHI,2023-12-31T18:14:14.543Z
2023_17_CAR_JAX,2023-12-31T19:40:25.937Z
2023_17_CIN_KC,2023-12-31T21:44:50.987Z
2023_17_DET_DAL,2023-12-31T01:42:08.427Z
2023_17_GB_MIN,2024-01-01T01:44:41.550Z
2023_17_LAC_DEN,2023-12-31T22:24:39.283Z
2023_17_LA_NYG,2023-12-31T18:29:52Z
2023_17_LV_IND,2023-12-31T18:05:57.017Z
2023_17_MIA_BAL,2023-12-31T18:08:14.330Z
2023_17_NE_BUF,2023-12-31T18:02:29.250Z
2023_17_NO_TB,2023-12-31T18:11:54.857Z
2023_17_NYJ_CLE,2023-12-29T01:22:05.753Z
2023_17_PIT_SEA,2023-12-31T21:33:03Z
2023_17_SF_WAS,2023-12-31T18:27:34.393Z
2023_17_TEN_HOU,2023-12-31T18:40:47.640Z
2023_18_ATL_NO,2024-01-07T18:14:53.267Z
2023_18_BUF_MIA,2024-01-08T02:03:13.307Z
2023_18_CHI_GB,2024-01-07T22:04:39.850Z
2023_18_CLE_CIN,2024-01-07T18:21:26.917Z
2023_18_DAL_WAS,2024-01-07T21:40:00.207Z
2023_18_DEN_LV,2024-01-07T21:49:49Z
2023_18_HOU_IND,2024-01-07T01:28:06.187Z
2023_18_JAX_TEN,2024-01-07T18:18:11Z
2023_18_KC_LAC,2024-01-07T21:39:55.627Z
2023_18_LA_SF,2024-01-07T21:33:38.253Z
2023_18_MIN_DET,2024-01-07T18:16:50.637Z
2023_18_NYJ_NE,2024-01-07T20:58:34.343Z
2023_18_PHI_NYG,2024-01-07T22:13:59.243Z
2023_18_PIT_BAL,2024-01-06T21:52:12.553Z
2023_18_SEA_ARI,2024-01-07T22:18:27.747Z
2023_19_CLE_HOU,2024-01-13T22:03:39.043Z
2023_19_GB_DAL,2024-01-14T21:50:46.837Z
2023_19_LA_DET,2024-01-15T01:22:01.290Z
2023_19_MIA_KC,2024-01-14T01:15:51.197Z
2023_19_PHI_TB,2024-01-16T01:37:31.713Z
2023_19_PIT_BUF,2024-01-15T21:45:15.147Z
2023_20_GB_SF,2024-01-21T02:02:22.927Z
2023_20_HOU_BAL,2024-01-20T22:19:46.247Z
2023_20_KC_BUF,2024-01-22T00:15:04.267Z
2023_20_TB_DET,2024-01-21T20:38:40.357Z
2023_21_DET_SF,2024-01-28T23:43:42.953Z
2023_21_KC_BAL,2024-01-28T20:12:44.660Z
2023_22_SF_KC,2024-02-12T00:48:55.127Z
2024_01_ARI_BUF,2024-09-08T17:15:46.637Z
2024_01_BAL_KC,2024-09-06T00:55:26.187Z
2024_01_CAR_NO,2024-09-08T17:07:09.737Z
2024_01_DAL_CLE,2024-09-08T20:44:51.080Z
2024_01_DEN_SEA,2024-09-08T21:16:38.277Z
2024_01_GB_PHI,2024-09-07T01:04:19Z
2024_01_HOU_IND,2024-09-08T17:21:38.670Z
2024_01_JAX_MIA,2024-09-08T17:28:13.963Z
2024_01_LA_DET,2024-09-09T01:24:40.547Z
2024_01_LV_LAC,2024-09-08T20:37:52.543Z
2024_01_MIN_NYG,2024-09-08T17:24:20.033Z
2024_01_NE_CIN,2024-09-08T17:32:35.007Z
2024_01_NYJ_SF,2024-09-10T00:39:19.563Z
2024_01_PIT_ATL,2024-09-08T18:12:25.603Z
2024_01_TEN_CHI,2024-09-08T17:33:50.257Z
2024_01_WAS_TB,2024-09-08T21:06:22.153Z
2024_02_ATL_PHI,2024-09-17T01:09:21.553Z
2024_02_BUF_MIA,2024-09-13T00:25:02.460Z
2024_02_CHI_HOU,2024-09-16T00:53:16.940Z
2024_02_CIN_KC,2024-09-15T21:04:41.583Z
2024_02_CLE_JAX,2024-09-15T17:22:45.547Z
2024_02_IND_GB,2024-09-15T17:26:19.560Z
2024_02_LAC_CAR,2024-09-15T17:14:52.107Z
2024_02_LA_ARI,2024-09-15T20:15:11.583Z
2024_02_LV_BAL,2024-09-15T18:58:10.127Z
2024_02_NO_DAL,2024-09-15T17:08:38.083Z
2024_02_NYG_WAS,2024-09-15T17:31:02.697Z
2024_02_NYJ_TEN,2024-09-15T17:22:59.823Z
2024_02_PIT_DEN,2024-09-15T20:49:29.467Z
2024_02_SEA_NE,2024-09-15T17:17:52.457Z
2024_02_SF_MIN,2024-09-15T17:51:06Z
2024_02_TB_DET,2024-09-15T17:54:38.290Z
2024_03_BAL_DAL,2024-09-22T20:38:52.777Z
2024_03_CAR_LV,2024-09-22T20:11:41.517Z
2024_03_CHI_IND,2024-09-22T17:59:00.370Z
2024_03_DEN_TB,2024-09-22T17:07:48.530Z
2024_03_DET_ARI,2024-09-22T20:33:52.793Z
2024_03_GB_TEN,2024-09-22T17:07:06.067Z
2024_03_HOU_MIN,2024-09-22T17:09:46.530Z
2024_03_JAX_BUF,2024-09-23T23:40:25.473Z
2024_03_KC_ATL,2024-09-23T00:27:47.013Z
2024_03_LAC_PIT,2024-09-22T17:26:24Z
2024_03_MIA_SEA,2024-09-22T20:22:55.753Z
2024_03_NE_NYJ,2024-09-20T00:37:14.767Z
2024_03_NYG_CLE,2024-09-22T17:03:44.037Z
2024_03_PHI_NO,2024-09-22T19:13:00Z
2024_03_SF_LA,2024-09-22T20:31:44.697Z
2024_03_WAS_CIN,2024-09-24T00:19:17.487Z
2024_04_BUF_BAL,2024-09-30T00:31:41.387Z
2024_04_CIN_CAR,2024-09-29T17:32:50.873Z
2024_04_CLE_LV,2024-09-29T20:36:49.983Z
2024_04_DAL_NYG,2024-09-27T00:41:09.687Z
2024_04_DEN_NYJ,2024-09-29T19:21:33.673Z
2024_04_JAX_HOU,2024-09-29T17:08:17.143Z
2024_04_KC_LAC,2024-09-29T20:36:51.407Z
2024_04_LA_CHI,2024-09-29T18:02:46.623Z
2024_04_MIN_GB,2024-09-29T17:07:46.953Z
2024_04_NE_SF,2024-09-29T20:42:21.653Z
2024_04_NO_ATL,2024-09-29T17:09:21.533Z
2024_04_PHI_TB,2024-09-29T17:09:20.887Z
2024_04_PIT_IND,2024-09-29T17:07:07.040Z
2024_04_SEA_DET,2024-10-01T00:32:25.117Z
2024_04_TEN_MIA,2024-10-01T01:42:23.947Z
2024_04_WAS_ARI,2024-09-29T20:12:46.770Z
2024_05_ARI_SF,2024-10-06T20:13:17.613Z
2024_05_BAL_CIN,2024-10-06T17:11:30.887Z
2024_05_BUF_HOU,2024-10-06T17:29:54Z
2024_05_CAR_CHI,2024-10-06T17:14:23.880Z
2024_05_CLE_WAS,2024-10-06T17:33:57.967Z
2024_05_DAL_PIT,2024-10-07T03:30:36.347Z
2024_05_GB_LA,2024-10-06T20:37:43.733Z
2024_05_IND_JAX,2024-10-06T17:09:58.457Z
2024_05_LV_DEN,2024-10-06T20:08:05.553Z
2024_05_MIA_NE,2024-10-06T17:23:58.107Z
2024_05_NO_KC,2024-10-08T00:26:38.110Z
2024_05_NYG_SEA,2024-10-06T20:42:29.853Z
2024_05_NYJ_MIN,2024-10-06T14:02:58.950Z
2024_05_TB_ATL,2024-10-04T00:20:40.810Z
2024_06_ARI_GB,2024-10-13T17:19:29.867Z
2024_06_ATL_CAR,2024-10-13T20:43:01.877Z
2024_06_BUF_NYJ,2024-10-15T00:31:33.953Z
2024_06_CIN_NYG,2024-10-14T00:29:31.633Z
2024_06_CLE_PHI,2024-10-13T17:57:34.410Z
2024_06_DET_DAL,2024-10-13T20:39:03.193Z
2024_06_HOU_NE,2024-10-13T17:11:20.187Z
2024_06_IND_TEN,2024-10-13T17:12:31.100Z
2024_06_JAX_CHI,2024-10-13T14:12:37.863Z
2024_06_LAC_DEN,2024-10-13T20:30:33.813Z
2024_06_PIT_LV,2024-10-13T20:20:33.463Z
2024_06_SF_SEA,2024-10-11T00:52:05Z
2024_06_TB_NO,2024-10-13T17:08:56.867Z
2024_06_WAS_BAL,2024-10-13T17:52:22.313Z
2024_07_BAL_TB,2024-10-22T00:21:16.753Z
2024_07_CAR_WAS,2024-10-20T20:11:30Z
2024_07_CIN_CLE,2024-10-20T17:03:06.010Z
2024_07_DEN_NO,2024-10-18T01:13:47.980Z
2024_07_DET_MIN,2024-10-20T17:08:10.567Z
2024_07_HOU_GB,2024-10-20T17:39:40.057Z
2024_07_KC_SF,2024-10-20T21:10:49.357Z
2024_07_LAC_ARI,2024-10-22T01:49:43.460Z
2024_07_LV_LA,2024-10-20T21:12:35.950Z
2024_07_MIA_IND,2024-10-20T17:23:40.703Z
2024_07_NE_JAX,2024-10-20T13:43:40.873Z
2024_07_NYJ_PIT,2024-10-21T00:48:44.813Z
2024_07_PHI_NYG,2024-10-20T17:50:37.147Z
2024_07_SEA_ATL,2024-10-20T17:46:44.097Z
2024_07_TEN_BUF,2024-10-20T17:51:22.677Z
2024_08_ARI_MIA,2024-10-27T17:10:57.263Z
2024_08_ATL_TB,2024-10-27T17:07:53.627Z
2024_08_BAL_CLE,2024-10-27T18:17:16.160Z
2024_08_BUF_SEA,2024-10-27T20:21:40.607Z
2024_08_CAR_DEN,2024-10-27T20:35:41.453Z
2024_08_CHI_WAS,2024-10-27T22:40:59.463Z
2024_08_DAL_SF,2024-10-28T01:08:42.367Z
2024_08_GB_JAX,2024-10-27T17:49:09.810Z
2024_08_IND_HOU,2024-10-27T17:42:05Z
2024_08_KC_LV,2024-10-27T20:31:39.870Z
2024_08_MIN_LA,2024-10-25T00:24:16.597Z
2024_08_NO_LAC,2024-10-27T21:29:40.723Z
2024_08_NYG_PIT,2024-10-29T02:12:50Z
2024_08_NYJ_NE,2024-10-27T17:21:39.777Z
2024_08_PHI_CIN,2024-10-27T17:14:03.060Z
2024_08_TEN_DET,2024-10-27T17:09:44.053Z
2024_09_CHI_ARI,2024-11-03T21:34:08.390Z
2024_09_DAL_ATL,2024-11-03T18:21:05.307Z
2024_09_DEN_BAL,2024-11-03T18:26:42.877Z
2024_09_DET_GB,2024-11-03T21:53:18.060Z
2024_09_HOU_NYJ,2024-11-01T01:28:43.887Z
2024_09_IND_MIN,2024-11-04T01:59:45.190Z
2024_09_JAX_PHI,2024-11-03T21:12:39.767Z
2024_09_LAC_CLE,2024-11-03T18:19:41.803Z
2024_09_LA_SEA,2024-11-03T22:42:36.263Z
2024_09_LV_CIN,2024-11-03T18:14:49.633Z
2024_09_MIA_BUF,2024-11-03T18:52:21.850Z
2024_09_NE_TEN,2024-11-03T18:08:14.440Z
